FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,COUNTY_NAME,LAT,LONG,ELEVATION
1402114,Fish Island,Island,Yukon-Koyukuk (CA),64.6486111,-156.5186111,39
1402117,Fish Lake,Lake,Valdez-Cordova (CA),62.0525,-146.5636111,683
1402122,Fish Lake,Lake,Southeast Fairbanks (CA),63.4663889,-143.2844444,473
1402124,Fish Lake,Lake,Yukon-Koyukuk (CA),65.0666667,-151.3511111,67
1402133,Fish River,Stream,Nome (CA),64.5861111,-163.35,0
1402135,Fish Village,Populated Place,Lake and Peninsula,59.9472222,-154.8583333,82
1402165,Flat,Populated Place,Yukon-Koyukuk (CA),62.4536111,-158.0075,90
1402211,Flaxman Island,Island,North Slope,70.1938889,-146.0358333,0
1402242,Fog Creek,Stream,Aleutians East,56.5769444,-159.6166667,5
1402247,Fog River,Stream,Bethel (CA),61.0822222,-160.7375,15
1402249,Foggy Cape,Cape,Lake and Peninsula,56.5405556,-156.9738889,0
1402255,Folger,Populated Place,Yukon-Koyukuk (CA),63.5616667,-156.0833333,271
1402256,Folger Creek,Stream,Yukon-Koyukuk (CA),63.5469444,-156.3941667,84
1402264,Foraker River,Stream,Yukon-Koyukuk (CA),63.8908333,-152.0958333,197
1402265,Mount Foraker,Summit,Denali,62.9608333,-151.3980556,5270
1402276,Fort Yukon,Populated Place,Yukon-Koyukuk (CA),66.5647222,-145.2738889,130
1402342,Fox,Populated Place,Fairbanks North Star,64.9580556,-147.6183333,230
1402377,Fox Point Island,Island,Yukon-Koyukuk (CA),63.0213889,-159.8661111,23
1402395,Frazer Lake,Lake,Kodiak Island,57.2583333,-154.1386111,108
1402425,Fry Creek,Stream,North Slope,69.7525,-154.6530556,46
1402438,Funter,Populated Place,Hoonah-Angoon (CA),58.2563889,-134.8958333,8
1402444,Gagaryah River,Stream,Bethel (CA),61.6202778,-155.6425,167
1402448,Gakona,Populated Place,Valdez-Cordova (CA),62.3019444,-145.3019444,434
1402449,Gakona Glacier,Glacier,Valdez-Cordova (CA),63.2002778,-145.1869444,1313
1402451,Gakona River,Stream,Valdez-Cordova (CA),62.2994444,-145.3144444,437
1402457,Galena,Populated Place,Yukon-Koyukuk (CA),64.7333333,-156.9275,39
1402463,Gambell,Populated Place,Nome (CA),63.7797222,-171.7411111,0
1402471,Ganes Creek,Populated Place,Yukon-Koyukuk (CA),63.0897222,-156.4305556,202
1402479,Garner,Populated Place,Denali,63.8291667,-148.9733333,428
1402534,George River,Stream,Bethel (CA),61.8975,-157.7088889,49
1402536,Lake George,Lake,Southeast Fairbanks (CA),63.7808333,-144.5338889,389
1402542,Mount Gerdine,Summit,Matanuska-Susitna,61.5780556,-152.4402778,3310
1402544,Gerstle Glacier,Glacier,Southeast Fairbanks (CA),63.4808333,-145.3227778,1564
1402545,Gerstle River,Stream,Southeast Fairbanks (CA),64.0569444,-145.1352778,325
1402555,Gibraltar Lake,Lake,Lake and Peninsula,59.35,-154.6811111,54
1402585,Gisasa River,Stream,Yukon-Koyukuk (CA),65.2622222,-157.6791667,46
1402643,Glennallen,Populated Place,Valdez-Cordova (CA),62.1091667,-145.5463889,439
1402653,Glory of Russia Cape,Cape,Bethel (CA),60.6005556,-172.9308333,4
1402682,Gold Creek,Populated Place,Matanuska-Susitna,62.7566667,-149.6938889,229
1402759,Goldstream Creek,Stream,Yukon-Koyukuk (CA),64.9852778,-148.8986111,94
1402760,Ikaligwigmiut,Populated Place,Nome (CA),64.5433333,-163.0291667,13
1402762,Golovnin Bay,Bay,Nome (CA),64.4155556,-162.9591667,0
1402765,Golsovia River,Stream,Nome (CA),63.5636111,-161.0655556,1
1402776,Goodnews Bay,Bay,Bethel (CA),59.0816667,-161.7138889,0
1402778,Goodnews River,Stream,Bethel (CA),59.1108333,-161.5813889,0
1402780,Goodpaster River,Stream,Southeast Fairbanks (CA),64.1713889,-145.6266667,307
1402797,Goose Point,Cape,Lake and Peninsula,58.2022222,-157.5266667,0
1402810,Gost Creek,Populated Place,Yukon-Koyukuk (CA),62.2105556,-159.7858333,20
1402860,Granite Range,Range,Valdez-Cordova (CA),60.8077778,-142.375,2700
1402873,Grant Lake,Lake,Dillingham (CA),59.8102778,-158.5194444,142
1402875,Grantley Harbor,Harbor,Nome (CA),65.2758333,-166.2283333,0
1402879,Graphite Lake,Lake,Yukon-Koyukuk (CA),67.0619444,-143.4319444,182
1402888,Grass River,Stream,Yukon-Koyukuk (CA),66.6080556,-144.8461111,134
1402921,Grayling,Populated Place,Yukon-Koyukuk (CA),62.9036111,-160.0647222,23
1402931,Grayling Fork Black River,Stream,Yukon-Koyukuk (CA),66.1541667,-142.3302778,214
1402943,Great Sitkin Island,Island,Aleutians West (CA),52.0580556,-176.1194444,1048
1403004,Lake Grosvenor,Lake,Lake and Peninsula,58.685,-155.2172222,33
1403046,Gulkana,Populated Place,Valdez-Cordova (CA),62.2713889,-145.3822222,426
1403048,Gulkana River,Stream,Valdez-Cordova (CA),62.2208333,-145.3927778,399
1403078,Gustavus,Populated Place,Hoonah-Angoon (CA),58.4133333,-135.7369444,3
1403081,Guyot Glacier,Glacier,Valdez-Cordova (CA),60.1758333,-141.6522222,818
1403083,Gweek River,Stream,Bethel (CA),60.8563889,-161.5794444,3
1403091,Hadweenzic River,Stream,Yukon-Koyukuk (CA),66.47,-146.9494444,108
1403094,Hagemeister Island,Island,Dillingham (CA),58.6708333,-160.9291667,179
1403095,Hagemeister Strait,Channel,Dillingham (CA),58.7691667,-161.0313889,0
1403112,Halfway Island,Island,Yukon-Koyukuk (CA),64.4963889,-158.4141667,32
1403125,Hall Island,Island,Bethel (CA),60.6638889,-173.0961111,469
1403129,Hallo Bay,Bay,Kodiak Island,58.4575,-154.0233333,0
1403136,Hamilton,Populated Place,Wade Hampton (CA),62.8961111,-163.8941667,1
1403146,Hanagita Peak,Summit,Valdez-Cordova (CA),61.0675,-143.7063889,2473
1403177,Harding Lake,Lake,Fairbanks North Star,64.4247222,-146.8538889,218
1403189,Mount Harper,Summit,Southeast Fairbanks (CA),64.2372222,-143.8447222,1897
1403201,Harrison Bay,Bay,North Slope,70.6636111,-152.1116667,0
1403218,Harvard Glacier,Glacier,Valdez-Cordova (CA),61.3888889,-147.4363889,876
1403243,Hawk Inlet,Populated Place,Hoonah-Angoon (CA),58.1258333,-134.7530556,18
1403245,Hawk River,Stream,Yukon-Koyukuk (CA),62.5013889,-160.8811111,25
1403246,Hawkins Glacier,Glacier,Valdez-Cordova (CA),61.2330556,-141.8936111,1171
1403253,Haycock,Populated Place,Nome (CA),65.2097222,-161.1655556,59
1403263,Mount Hayes,Summit,Southeast Fairbanks (CA),63.62,-146.7161111,4079
1403275,Healy,Populated Place,Denali,63.8569444,-148.9661111,405
1403278,Healy Lake,Lake,Southeast Fairbanks (CA),63.9841667,-144.7361111,343
1403331,Herendeen Bay,Bay,Aleutians East,55.8425,-160.8486111,0
1403339,Herron River,Stream,Denali,63.6480556,-152.1586111,242
1403341,Hess Creek,Stream,Yukon-Koyukuk (CA),65.6722222,-149.8102778,78
1403371,High Lake,Lake,Dillingham (CA),59.9541667,-159.4986111,262
1403393,Hills Island,Island,Wade Hampton (CA),61.9063889,-162.9861111,2
1403405,Hodzana River,Stream,Yukon-Koyukuk (CA),66.2916667,-147.7730556,102
1403411,Hogatza,Populated Place,Yukon-Koyukuk (CA),66.1897222,-155.7172222,175
1403413,Hogatza River,Stream,Yukon-Koyukuk (CA),65.9988889,-155.3975,63
1403419,Hoholitna River,Stream,Bethel (CA),61.5108333,-156.9861111,61
1403433,Holikachuk,Populated Place,Yukon-Koyukuk (CA),62.9097222,-159.5175,22
1403435,Holitna River,Stream,Bethel (CA),61.6811111,-157.1686111,58
1403447,Holy Cross,Populated Place,Yukon-Koyukuk (CA),62.1994444,-159.7713889,40
1403482,Hook Creek,Stream,Bethel (CA),60.9619444,-156.07,180
1403483,Hook Glacier,Glacier,Lake and Peninsula,58.4727778,-154.4433333,673
1403488,Hoonah,Populated Place,Hoonah-Angoon (CA),58.11,-135.4436111,23
1403492,Hooper Bay,Bay,Wade Hampton (CA),61.4919444,-165.9333333,0
1403493,Hooper Bay,Populated Place,Wade Hampton (CA),61.5311111,-166.0966667,8
1403514,Horse Island,Island,Yukon-Koyukuk (CA),62.0847222,-159.9736111,15
1403579,Hubbard Glacier,Glacier,Yakutat,60.3138889,-139.3708333,1282
1403581,Mount Hubbard,Summit,Yakutat,60.3186111,-139.0713889,4533
1403596,Hughes,Populated Place,Yukon-Koyukuk (CA),66.0488889,-154.2555556,97
1403599,Hulahula River,Stream,North Slope,70.065,-144.0825,0
1403609,Humphrey Point,Cape,North Slope,69.9772222,-142.53,0
1403631,Mount Hunter,Summit,Matanuska-Susitna,62.9508333,-151.0894444,4343
1403644,Huslia,Populated Place,Yukon-Koyukuk (CA),65.6986111,-156.3997222,48
1403645,Huslia River,Stream,Yukon-Koyukuk (CA),65.7383333,-156.5391667,46
1403669,Icy Bay,Bay,Valdez-Cordova (CA),59.99,-141.3902778,0
1403670,Icy Cape,Cape,North Slope,70.3297222,-161.8741667,0
1403677,Icy Point,Cape,Hoonah-Angoon (CA),58.3922222,-137.0888889,54
1403678,Icy Reef,Bar,North Slope,69.7725,-141.6472222,0
1403679,Icy Strait,Channel,Hoonah-Angoon (CA),58.2780556,-135.6466667,0
1403698,Iditarod River,Stream,Yukon-Koyukuk (CA),63.0294444,-158.7658333,17
1403706,Igiugig,Populated Place,Lake and Peninsula,59.3277778,-155.8947222,14
1403726,Igushik River,Stream,Dillingham (CA),58.6919444,-158.82,0
1403746,Ikook Point,Cape,Bethel (CA),60.2125,-167.4605556,0
1403754,Ikpikpuk River,Stream,North Slope,70.8236111,-154.3025,0
1403763,Iliamna,Populated Place,Lake and Peninsula,59.7567965,-154.9110837,47
1403764,Iliamna Lake,Lake,Lake and Peninsula,59.5366667,-155.0244444,14
1403768,Iliuk Arm Naknek Lake,Lake,Lake and Peninsula,58.515,-155.5297222,10
1403789,Imuruk Basin,Lake,Nome (CA),65.1205556,-165.7,2
1403795,Inaru River,Stream,North Slope,70.9136111,-156.1463889,0
1403834,Indian River,Stream,Yukon-Koyukuk (CA),65.8688889,-154.4019444,76
1403845,Inglutalik River,Stream,Nome (CA),64.8213889,-160.9027778,0
1403860,Iniakuk Lake,Lake,Yukon-Koyukuk (CA),67.1336111,-153.2305556,231
1403868,Inner Lake George,Lake,Anchorage,61.2891667,-148.5375,106
1403877,Innoko River,Stream,Yukon-Koyukuk (CA),62.1958333,-159.7208333,8
1403897,Ipewik River,Stream,North Slope,68.3419444,-165.71,20
1403900,Ipnavik River,Stream,North Slope,68.8980556,-156.4663889,314
1403950,Ishkowik River,Stream,Bethel (CA),59.9683333,-162.6938889,0
1403972,Islands of Four Mountains,Island,Aleutians West (CA),52.8758333,-169.795,229
1403994,Itkillik River,Stream,North Slope,70.15,-150.9388889,2
1404008,Ivisaruk River,Stream,North Slope,70.3777778,-159.9733333,0
1404009,Ivishak River,Stream,North Slope,69.4986111,-148.5061111,164
1404021,Izaviknek River,Stream,Bethel (CA),61.2333333,-163.5388889,1
1404022,Izembek Lagoon,Bay,Aleutians East,55.3158333,-162.8452778,0
1404061,Jacob Island,Island,Lake and Peninsula,55.7608333,-159.3572222,234
1404070,Jago River,Stream,North Slope,70.1094444,-143.3063889,0
1404082,Jarvis Creek,Stream,Southeast Fairbanks (CA),64.0261111,-145.7494444,356
1404083,Mount Jarvis,Summit,Valdez-Cordova (CA),62.0233333,-143.6163889,4050
1404085,Jatahmund Lake,Lake,Southeast Fairbanks (CA),62.6238889,-142.0180556,662
1404096,Jefferies Glacier,Glacier,Valdez-Cordova (CA),60.6188889,-141.8486111,1798
1404131,Jim River,Stream,Yukon-Koyukuk (CA),66.79,-151.2022222,198
1404154,Joe Ward Camp,Locale,Yukon-Koyukuk (CA),66.8697222,-143.7102778,152
1404173,John River,Stream,Yukon-Koyukuk (CA),66.9136111,-151.6536111,183
1404193,Johnson Glacier,Glacier,Southeast Fairbanks (CA),63.3916667,-145.0469444,1281
1404199,Johnson River,Stream,Southeast Fairbanks (CA),63.7219444,-144.6230556,387
1404223,Jonesville,Populated Place,Matanuska-Susitna,61.7305556,-148.9347222,261
1404263,Juneau,Populated Place,Juneau,58.3019444,-134.4197222,19
1404273,Juniper Creek,Stream,North Slope,69.6719444,-147.7613889,137
1404275,Junjik River,Stream,Yukon-Koyukuk (CA),68.2088889,-145.4625,620
1404299,Kagamil Island,Island,Aleutians West (CA),52.9930556,-169.7119444,216
1404315,Kahiltna Glacier,Glacier,Matanuska-Susitna,62.7658333,-151.3033333,1288
1404319,Kahiltna River,Stream,Matanuska-Susitna,61.8530556,-150.7794444,23
1404327,Kaiyuh Mountains,Range,Yukon-Koyukuk (CA),63.9752778,-158.505,76
1404333,Kakhonak,Populated Place,Lake and Peninsula,59.4419444,-154.7558333,14
1404349,Kaktovik,Populated Place,North Slope,70.1319444,-143.6238889,8
1404366,Kaliakh River,Stream,Valdez-Cordova (CA),60.0963889,-142.8225,3
1404368,Kalikpik River,Stream,North Slope,70.4447222,-151.9386111,0
1404379,Kaltag,Populated Place,Yukon-Koyukuk (CA),64.3272222,-158.7219444,30
1404395,Kanaga Pass,Channel,Aleutians West (CA),51.7183333,-177.7491667,0
1404396,Kanaga Sound,Bay,Aleutians West (CA),51.8027778,-177.4475,0
1404409,Kandik River,Stream,Southeast Fairbanks (CA),65.3738889,-142.5111111,219
1404411,Kanektok River,Stream,Bethel (CA),59.7461111,-161.9313889,0
1404422,Kangirlvar Bay,Bay,Bethel (CA),60.5052778,-165.0333333,0
1404437,Kantishna River,Stream,Yukon-Koyukuk (CA),64.7622222,-149.9655556,78
1404442,Kanuti Chalatna Creek,Stream,Yukon-Koyukuk (CA),66.285,-152.3066667,153
1404444,Kanuti Kilolitna River,Stream,Yukon-Koyukuk (CA),66.2058333,-152.0419444,152
1404446,Kanuti River,Stream,Yukon-Koyukuk (CA),66.4466667,-152.9975,116
1404448,Kaolak River,Stream,North Slope,70.1222222,-159.6730556,5
1404456,Karluk,Populated Place,Kodiak Island,57.5719444,-154.4555556,0
1404460,Karluk Lake,Lake,Kodiak Island,57.3655556,-154.0408333,112
1404468,Kasaan,Populated Place,Prince of Wales-Hyder (CA),55.5388889,-132.4008333,12
1404469,Kasegaluk Lagoon,Bay,North Slope,70.1411111,-162.3236111,0
1404472,Kashegelok,Populated Place,Bethel (CA),60.8547222,-157.8338889,115
1404476,Kashunuk River,Stream,Wade Hampton (CA),61.2733333,-165.6291667,0
1404482,Kashwitna River,Stream,Matanuska-Susitna,61.915,-150.0977778,50
1404483,Kasigluk,Populated Place,Bethel (CA),60.8955556,-162.5180556,1
1404491,Katakturuk River,Stream,North Slope,69.9758333,-144.9975,0
1404495,Kateel River,Stream,Yukon-Koyukuk (CA),65.4511111,-157.6263889,30
1404504,Katlitna River,Stream,Yukon-Koyukuk (CA),62.8247222,-155.6105556,92
1404512,Mount Katmai,Summit,Kodiak Island,58.2794444,-154.9516667,1980
1404523,Kavik River,Stream,North Slope,70.0452778,-147.3297222,15
1404539,Kayak Island,Island,Valdez-Cordova (CA),59.9341667,-144.3683333,230
1404562,Kejulik River,Stream,Lake and Peninsula,57.8630556,-155.9608333,4
1404582,Kenai Peninsula,Cape,Kenai Peninsula,60.1666667,-150.25,676
1404584,Kennedy Entrance,Channel,Kodiak Island,59.0083333,-152,0
1404589,Kennicott Glacier,Glacier,Valdez-Cordova (CA),61.6002778,-143.0697222,1067
1404604,Ketik River,Stream,North Slope,70.1172222,-159.605,11
1404611,Key Creek,Stream,North Slope,69.745,-153.8594444,59
1404617,Kgun Lake,Lake,Wade Hampton (CA),61.5486111,-163.7433333,2
1404631,Kichatna River,Stream,Matanuska-Susitna,62.0983333,-151.5033333,48
1404637,Kigalik River,Stream,North Slope,69.3358333,-154.6766667,68
1404639,Kigigak Island,Island,Bethel (CA),60.8458333,-164.9816667,3
1404642,Kigluaik Mountains,Range,Nome (CA),64.9763889,-165.3622222,738
1404660,Kikiakrorak River,Stream,North Slope,69.9947222,-151.6155556,7
1404680,Kilbuck Mountains,Range,Bethel (CA),60.61,-159.8833333,639
1404683,Kiligwa River,Stream,North Slope,69.0108333,-158.2763889,375
1404685,Kiliuda Bay,Bay,Kodiak Island,57.3158333,-152.9872222,0
1404692,Killik River,Stream,North Slope,69.0072222,-153.9097222,167
1404717,Kinak Bay,Bay,Bethel (CA),60.0119444,-164.2952778,0
1404734,King Island,Island,Nome (CA),64.975,-168.0597222,0
1404738,King Salmon,Populated Place,Bristol Bay,58.6883333,-156.6613889,22
1404740,King Salmon Creek,Stream,Bristol Bay,58.6875,-156.7075,0
1404744,King Salmon River,Stream,Lake and Peninsula,58.2238889,-157.3288889,0
1404745,King Salmon River,Stream,Dillingham (CA),60.2575,-157.2816667,101
1404755,Wales,Populated Place,Nome (CA),65.6091667,-168.0875,8
1404778,Kipchuk River,Stream,Bethel (CA),61.0455556,-159.1725,126
1404781,Kipnuk,Populated Place,Bethel (CA),59.9388889,-164.0413889,3
1404786,Kisaralik River,Stream,Bethel (CA),60.8580556,-161.2375,4
1404805,Kiukpalik Island,Island,Kodiak Island,58.6030556,-153.5591667,39
1404838,Klutina Lake,Lake,Valdez-Cordova (CA),61.7227778,-145.9280556,524
1404840,Klutina River,Stream,Valdez-Cordova (CA),61.9552778,-145.2858333,294
1404841,Klutlan Glacier,Glacier,Valdez-Cordova (CA),61.4508333,-141.1791667,1938
1404842,Klutuk Creek,Stream,Dillingham (CA),59.3425,-157.4822222,23
1404853,Knik,Populated Place,Matanuska-Susitna,61.4577778,-149.7288889,8
1404855,Knik Glacier,Glacier,Valdez-Cordova (CA),61.3675,-148.2986111,638
1404857,Knik River,Stream,Anchorage,61.4708333,-149.4063889,0
1404875,Kodiak,Populated Place,Kodiak Island,57.79,-152.4072222,15
1404877,Kodiak Island,Island,Kodiak Island,57.3961111,-153.4833333,627
1404884,Koggiung,Populated Place,Bristol Bay,58.8669444,-157.0075,6
1404885,Kogok River,Stream,Nome (CA),63.2747222,-162.5916667,1
1404886,Kogosukruk River,Stream,North Slope,69.935,-151.5938889,9
1404889,Kogru River,Stream,North Slope,70.5816667,-152.0061111,0
1404891,Kogrukluk River,Stream,Bethel (CA),60.8502778,-157.85,114
1404895,Kokechik Bay,Bay,Wade Hampton (CA),61.6877778,-166.0088889,0
1404896,Kokechik River,Stream,Wade Hampton (CA),61.6766667,-165.8630556,0
1404902,Kokolik River,Stream,North Slope,69.7708333,-162.9966667,0
1404904,Kokrines,Populated Place,Yukon-Koyukuk (CA),64.9377778,-154.6919444,52
1404905,Kokrines Hills,Range,Yukon-Koyukuk (CA),65.0444444,-154.6383333,1036
1404907,Koksetna River,Stream,Lake and Peninsula,60.1791667,-154.9025,90
1404908,Koktuli River,Stream,Dillingham (CA),59.9347222,-156.4269444,86
1404909,Kokwok River,Stream,Dillingham (CA),59.2975,-157.5980556,23
1404914,Koliganek,Populated Place,Dillingham (CA),59.7286111,-157.2844444,47
1404931,Kongakut River,Stream,North Slope,69.7763889,-141.7044444,0
1404933,Konganevik Point,Cape,North Slope,70.0277778,-145.1775,0
1404947,Kookoolik Cape,Cape,Nome (CA),63.6947222,-170.35,0
1404961,Kosina Creek,Stream,Matanuska-Susitna,62.7825,-147.9397222,504
1404970,Kougarok River,Stream,Nome (CA),65.2563889,-164.5658333,23
1404981,Koyuk,Populated Place,Nome (CA),64.9319444,-161.1569444,15
1404983,Koyuk River,Stream,Nome (CA),64.9291667,-161.1341667,0
1404984,Koyukuk,Populated Place,Yukon-Koyukuk (CA),64.8802778,-157.7008333,37
1404987,Koyukuk River,Stream,Yukon-Koyukuk (CA),64.9233333,-157.5538889,35
1404991,Krekatok Island,Island,Wade Hampton (CA),62.0319444,-165.9913889,2
1405000,Kucher Creek,Stream,North Slope,68.9419444,-155.7527778,370
1405006,Kugrua River,Stream,North Slope,70.7752778,-159.2844444,0
1405014,Kuiukta Bay,Bay,Lake and Peninsula,56.0980556,-158.6222222,0
1405016,Kujulik Bay,Bay,Lake and Peninsula,56.615,-157.8586111,0
1405020,Kukak Bay,Bay,Kodiak Island,58.3072222,-154.2488889,0
1405024,Kukaklek Lake,Lake,Lake and Peninsula,59.1725,-155.3666667,247
1405029,Kukpowruk River,Stream,North Slope,69.6158333,-163.0183333,0
1405031,Kukpuk River,Stream,North Slope,68.4158333,-166.3769444,0
1405039,Kulik Lake,Lake,Lake and Peninsula,58.9494444,-154.9422222,201
1405040,Lake Kulik,Lake,Dillingham (CA),59.7680556,-158.69,37
1405046,Kulukak Bay,Bay,Dillingham (CA),58.8872222,-159.6702778,0
1405056,Kuna River,Stream,North Slope,68.9583333,-157.5886111,341
1405059,Kungok River,Stream,North Slope,70.4927778,-159.7452778,0
1405062,Kuparuk River,Stream,North Slope,70.4244444,-148.8708333,0
1405079,Kurupa River,Stream,North Slope,69.0591667,-155.0466667,208
1405084,Kuskokwim Bay,Bay,Bethel (CA),59.2816667,-162.2088889,0
1405111,Kuzitrin River,Stream,Nome (CA),65.1675,-165.42,2
1405112,Kvichak Bay,Bay,Dillingham (CA),58.6011111,-157.4716667,0
1405113,Kvichak River,Stream,Bristol Bay,58.8805556,-157.0372222,0
1405119,Kwethluk,Populated Place,Bethel (CA),60.8122222,-161.4358333,4
1405120,Kwethluk River,Stream,Bethel (CA),60.8138889,-161.4480556,4
1405122,Kwigillingok,Populated Place,Bethel (CA),59.8644444,-163.1341667,1
1405124,Kwigluk Island,Island,Bethel (CA),59.7008333,-164.0163889,0
1405126,Kwiguk,Populated Place,Wade Hampton (CA),62.7586111,-164.5005556,0
1405135,Kwikluak Pass,Channel,Wade Hampton (CA),62.7166667,-164.3833333,0
1405138,Kwikpak Pass,Stream,Wade Hampton (CA),63.0813889,-164.5594444,0
1405154,Lacuna Glacier,Glacier,Matanuska-Susitna,62.7411111,-151.5377778,1090
1405158,Ladue River,Stream,Southeast Fairbanks (CA),63.1233333,-140.3716667,0
1405185,Lake Minchumina,Populated Place,Yukon-Koyukuk (CA),63.8827778,-152.3122222,216
1405216,Larsen Bay,Populated Place,Kodiak Island,57.54,-153.9786111,0
1405274,Lees Camp,Populated Place,Nome (CA),64.6202778,-164.3913889,15
1405285,Lemeta,Populated Place,Fairbanks North Star,64.8597222,-147.7322222,136
1405300,Levelock,Populated Place,Lake and Peninsula,59.1141667,-156.8588889,23
1405311,Libbyville,Populated Place,Bristol Bay,58.7777778,-157.0530556,2
1405327,Lignite,Populated Place,Denali,63.9094444,-149.0183333,360
1405351,Lime Village,Populated Place,Bethel (CA),61.3563889,-155.4355556,180
1405406,Little Black River,Stream,Yukon-Koyukuk (CA),66.4352778,-143.8258333,162
